"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-13","-1.2","H,,S","4.5",",,S","-4.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-14","-2.9","H,,S","2.0",",,S","-7.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-15","-0.7","H,,S","1.9",",,S","-7.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-16","-4.9","H,,S","1.9",",,S","-9.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-17","-7.6","H,,S","-1.0",",,S","-13.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-18","-5.1","H,,S","-1.4",",,S","-13.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-19","-4.5","H,,S","0.9",",,S","-10.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-20","-2.1","H,,S","2.8",",,S","-10.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-21","-1.8","H,,S","2.8",",,S","-6.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-22","2.5","H,,S","6.5",",,S","-6.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-23","2.9","H,,S","9.4",",,S","-3.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-24","3.9","H,,S","9.4",",,S","-3.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-25","2.8","H,,S","8.0",",,S","-1.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-26","1.5","H,,S","7.2",",,S","-2.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-27","2.0","H,,S","7.2",",,S","-2.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-28","8.4","H,,S","12.1",",,S","-0.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-29","1.3","H,,S","12.1",",,S","-4.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-30","0.9","H,,S","8.2",",,S","-5.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-03-31","1.0","H,,S","6.2",",,S","-5.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-01","3.1","H,,S","8.5",",,S","-4.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-02","7.2","H,,S","12.3",",,S","-3.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-03","12.6","H,,S","18.5",",,S","4.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-04","13.3","H,,S","18.5",",,S","8.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-05","0.4","H,,S",,,"-3.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-06","1.2","H,,S","4.9",",,S","-3.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-07","4.3","H,,S","7.0",",,S","-1.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-08","9.1","H,,S","17.2",",,S","0.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-09","9.4","H,,S","17.2",",,S","0.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-10","13.0","H,,S","19.4",",,S","1.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-11","5.2","H,,S","19.4",",,S","0.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-12","5.7","H,,S","12.1",",,S","-2.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-13","7.2","H,,S","13.1",",,S","-2.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-14","6.2","H,,S","13.1",",,S","-1.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-15","8.9","H,,S","14.2",",,S","-1.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-16","7.0","H,,S","14.2",",,S","-0.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-17","5.3","H,,S","13.0",",,S","-1.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-18","11.3","H,,S","13.8",",,S","-1.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-19","19.0","H,,S","24.7",",,S","7.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-20","20.9","H,,S","26.2",",,S","12.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-21","9.1","H,,S",,,"3.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-22","9.7","H,,S","19.0",",,S","3.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-23","13.3","H,,S","19.9",",,S","3.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-24","10.6","H,,S","19.9",",,S","3.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-25","15.2","H,,S","22.5",",,S","5.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-26","6.4","H,,S","22.5",",,S","1.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-27","7.3","H,,S","13.5",",,S","0.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-28","9.3","H,,S","15.2",",,S","0.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-29","11.8","H,,S","18.2",",,S","1.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-04-30","5.4","H,,S","18.2",",,S","2.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-01","4.7","H,,S","9.3",",,S","1.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-02","11.2","H,,S","15.8",",,S","1.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-03","15.7","H,,S","22.5",",,S","7.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-04","23.1","H,,S","27.4",",,S","11.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-05","17.4","H,,S","27.4",",,S","5.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-06","6.9","H,,S",,,"2.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-07","11.3","H,,S","16.4",",,S","2.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-08","11.8","H,,S","19.1",",,S","4.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-09","19.8","H,,S","24.8",",,S","5.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-10","17.4","H,,S","25.0",",,S","7.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-11","9.7","H,,S","25.0",",,S","6.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-12","9.1","H,,S","15.4",",,S","3.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-13","10.7","H,,S","15.1",",,S","3.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-14","12.6","H,,S","17.0",",,S","4.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-15","13.4","H,,S","19.4",",,S","6.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-16","14.3","H,,S","20.2",",,S","6.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-17","17.7","H,,S","24.6",",,S","7.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-18","18.8","H,,S","24.6",",,S","8.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-19","17.4","H,,S","24.5",",,S","10.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-20","22.7","H,,S","29.7",",,S","10.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-21","17.6","H,,S","29.7",",,S","8.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-22","18.7","H,,S","24.7",",,S","8.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-23","23.1","H,,S","30.3",",,S","12.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-24","14.6","H,,S","30.3",",,S","11.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-25","11.7","H,,S","20.5",",,S","11.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-26","13.6","H,,S","15.4",",,S","11.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-27","15.8","H,,S","19.7",",,S","11.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-28","18.3","H,,S","25.9",",,S","13.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-29","15.6","H,,S","25.9",",,S","11.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-30","13.4","H,,S","21.4",",,S","8.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-05-31","16.1","H,,S","20.5",",,S","8.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-01","15.3","H,,S","20.5",",,S","10.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-02","18.9","H,,S","23.8",",,S","10.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-03","19.3","H,,S","23.8",",,S","15.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-04","18.2","H,,S","23.4",",,S","13.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-05","11.7","H,,S","23.2",",,S","10.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-06","12.6","H,,S","13.5",",,S","10.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-07","17.5","H,,S","22.8",",,S","10.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-08","20.7","H,,S","26.7",",,S","12.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-09","20.2","H,,S","26.8",",,S","13.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-10","19.8","H,,S","26.8",",,S","14.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-11","20.8","H,,S","26.9",",,S","16.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-12","21.8","H,,S","27.0",",,S","16.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-13","19.6","H,,S","27.0",",,S","17.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-14","20.3","H,,S","25.2",",,S","15.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-15","20.6","H,,S","25.4",",,S","15.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-16","17.9","H,,S","25.4",",,S","14.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-17","20.8","H,,S","26.7",",,S","14.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-18","21.8","H,,S","28.5",",,S","16.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-19","24.1","H,,S","28.6",",,S","17.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-20","26.6","H,,S","29.9",",,S","17.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-21","25.9","H,,S","29.9",",,S","17.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-22","25.4","H,,S","30.0",",,S","20.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-23","22.6","H,,S","30.0",",,S","19.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-24","20.2","H,,S","26.9",",,S","18.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-25","20.9","H,,S","25.6",",,S","17.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-26","23.1","H,,S","27.9",",,S","17.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-27","25.9","H,,S","29.3",",,S","19.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-28","23.7","H,,S","29.3",",,S","21.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-29","23.7","H,,S","27.7",",,S","19.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-06-30","25.2","H,,S","29.0",",,S","19.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-01","25.9","H,,S","29.5",",,S","20.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-02","24.6","H,,S","29.5",",,S","21.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-03","26.1","H,,S","29.3",",,S","21.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-04","24.8","H,,S","29.3",",,S","21.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-05","25.2","H,,S","30.1",",,S","21.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-06","26.9","H,,S","32.2",",,S","22.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-07","23.5","H,,S","32.2",",,S","22.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-08","25.4","H,,S","29.5",",,S","21.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-09","23.9","H,,S","29.5",",,S","18.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-10","23.9","H,,S","30.1",",,S","18.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-11","24.1","H,,S","30.1",",,S","18.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-12","25.6","H,,S","30.1",",,S","21.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-13","24.2","H,,S","30.1",",,S","20.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-14","21.4","H,,S","27.8",",,S","19.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-15","22.5","H,,S","24.9",",,S","19.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-16","22.7","H,,S","25.8",",,S","20.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-17","23.4","H,,S","27.0",",,S","20.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-18","22.7","H,,S","28.2",",,S","18.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-19","24.0","H,,S","28.6",",,S","18.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-20","25.5","H,,S","30.6",",,S","19.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-21","26.3","H,,S","30.8",",,S","20.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-22","25.4","H,,S","30.8",",,S","20.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-23","23.9","H,,S","29.7",",,S","20.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-24","22.2","H,,S","27.5",",,S","20.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-25","24.0","H,,S","29.0",",,S","20.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-26","26.3","H,,S","31.3",",,S","20.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-27","27.9","H,,S","33.4",",,S","21.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-28","27.0","H,,S","33.4",",,S","22.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-29","23.1","H,,S","33.1",",,S","21.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-30","23.9","H,,S","28.7",",,S","21.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-07-31","26.9","H,,S","31.3",",,S","21.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-01","26.4","H,,S","31.6",",,S","20.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-02","28.3","H,,S","33.3",",,S","23.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-03","26.8","H,,S","34.1",",,S","21.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-04","27.9","H,,S","34.1",",,S","21.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-05","24.8","H,,S","32.5",",,S","20.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-06","25.7","H,,S","30.6",",,S","20.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-07","21.6","H,,S","30.6",",,S","16.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-08","20.8","H,,S","26.5",",,S","16.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-09","22.3","H,,S","27.0",",,S","16.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-10","23.2","H,,S","27.8",",,S","15.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-11","20.0","H,,S","27.8",",,S","14.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-12","20.6","H,,S","26.7",",,S","14.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-13","19.3","H,,S","26.7",",,S","14.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-14","21.2","H,,S","26.7",",,S","14.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-15","22.0","H,,S","27.0",",,S","16.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-16","22.2","H,,S","28.7",",,S","16.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-17","23.6","H,,S","29.3",",,S","17.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-18","24.0","H,,S","29.3",",,S","18.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-19","18.5","H,,S","28.4",",,S","15.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-20","19.1","H,,S","23.9",",,S","14.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-21","19.2","H,,S","23.9",",,S","14.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-22","15.0","H,,S","22.7",",,S","11.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-23","17.5","H,,S","23.8",",,S","11.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-24","18.5","H,,S","25.0",",,S","13.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-25","15.6","H,,S","25.0",",,S","11.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-26","15.3","H,,S","21.0",",,S","10.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-27","16.9","H,,S","22.8",",,S","10.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-28","20.0","H,,S","24.7",",,S","12.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-29","16.7","H,,S","24.7",",,S","14.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-30","18.3","H,,S","22.5",",,S","14.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-08-31","18.4","H,,S","25.5",",,S","9.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-01","15.8","H,,S","25.5",",,S","9.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-02","20.2","H,,S","25.5",",,S","13.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-03","20.9","H,,S","27.4",",,S","13.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-04","18.7","H,,S","27.4",",,S","14.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-05","15.2","H,,S","23.6",",,S","9.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-06","14.6","H,,S","20.5",",,S","9.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-07","17.7","H,,S","21.2",",,S","10.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-08","20.0","H,,S","27.9",",,S","11.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-09","19.0","H,,S","27.9",",,S","11.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-11","21.8","H,,S","29.2",",,S","16.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-12","20.2","H,,S","29.2",",,S","11.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-13","14.4","H,,S","27.8",",,S","8.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-14","17.9","H,,S","23.9",",,S","8.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-15","18.6","H,,S","23.9",",,S","14.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-16","17.8","H,,S","23.0",",,S","14.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-17","17.3","H,,S","21.8",",,S","14.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-18","13.4","H,,S","19.2",",,S","6.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-19","7.7","H,,S","19.1",",,S","1.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-20","11.2","H,,S","16.8",",,S","0.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-21","18.7","H,,S","24.2",",,S","5.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-22","17.3","H,,S","24.2",",,S","13.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-23","13.2","H,,S","22.6",",,S","11.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-24","13.7","H,,S","20.4",",,S","8.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-25","17.9","H,,S","25.2",",,S","8.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-26","12.1","H,,S","25.2",",,S","6.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-27","20.3","H,,S","25.7",",,S","6.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-28","15.6","H,,S","25.7",",,S","7.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-29","18.9","H,,S","26.0",",,S","7.7",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-09-30","14.5","H,,S","26.0",",,S","6.2",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-01","8.9","H,,S","22.9",",,S","5.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-02","14.2","H,,S","19.7",",,S","6.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-03","4.2","H,,S","19.7",",,S","0.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-04","3.3","H,,S","8.9",",,S","-0.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-05","3.3","H,,S","8.9",",,S","-1.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-06","5.7","H,,S","11.5",",,S","-0.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-07","5.9","H,,S","13.1",",,S","0.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-08","7.5","H,,S","13.1",",,S","1.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-09","5.9","H,,S","12.4",",,S","5.3",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-10","5.9","H,,S","12.4",",,S","-1.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-11","7.7","H,,S","15.2",",,S","-1.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-12","12.8","H,,S","17.8",",,S","0.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-13","10.2","H,,S","18.3",",,S","2.0",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-14","11.2","H,,S","18.3",",,S","1.8",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-15","9.8","H,,S","17.5",",,S","1.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-16","5.8","H,,S","17.5",",,S","0.4",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-17","2.8","H,,S","11.2",",,S","-1.1",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-18","2.8","H,,S","9.0",",,S","-2.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-19","9.3","H,,S","14.2",",,S","-2.5",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-20","11.8","H,,S","17.1",",,S","3.6",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-21","7.1","H,,S","17.1",",,S","0.9",",,S"
"CHM00050953","HARBIN, CH","45.75","126.767","143.0","2022-10-22","5.4","H,,S","16.1",",,S","0.3",",,S"
